ConditionID,InspectionID,Distance,Counter,PACP_Code,Continuous,Value_1st_Dimension,Value_2nd_Dimension,Value_Percent,Joint,Clock_At_From,Clock_To,Remarks,VCR_Time
7135,531,108.4000015,1130,FM,,,,0,TRUE,2,9,,
7136,531,113.1999969,1174,FM,,,,0,TRUE,2,9,,
7137,531,118.1999969,1229,FC,,,,0,TRUE,12,7,,
7138,531,118.1999969,1242,RFJ,,,,0,TRUE,7,8,,
7139,531,128.1999969,1323,RFJ,S01,,,0,TRUE,3,9,wanders,
7140,531,128.1999969,1330,FM,,,,0,TRUE,12,7,,
7141,531,133.1000061,1385,FM,,,,0,TRUE,1,6,,
7142,531,146.8999939,1467,FM,,,,0,FALSE,10,4,,
7143,531,146.8999939,1490,RMB,,,,15,FALSE,10,6,,
7144,531,147.3000031,1521,TBA,,4,,0,FALSE,9,,,
7145,531,151.1999969,1688,TBD,,4,,0,FALSE,3,,roots in connection,
7146,531,151.1999969,1741,RBC,,,,55,FALSE,2,6,,
7147,531,151.1999969,1763,MGP,,,,0,FALSE,,,root cutting required,
7148,531,151.1999969,1797,MGO,,,,0,FALSE,,,paused for root cutting,
7149,531,153.1999969,1858,FM,,,,0,TRUE,11,6,,
7150,531,173.1000061,1951,FS,,,,0,TRUE,6,11,,
7151,531,192.8999939,2038,FM,,,,0,TRUE,2,9,,
7152,531,197.8000031,2084,FS,,,,0,TRUE,6,11,,
7153,531,197.8000031,2096,DAE,,,,5,TRUE,7,8,,
7154,531,207.8000031,2160,FM,,,,0,TRUE,12,12,,
7155,531,217.8000031,2228,FC,,,,0,TRUE,6,1,,
7156,531,235.1999969,2313,TBA,,4,,0,FALSE,9,,,
7157,531,241.1000061,2373,TBA,,6,,0,FALSE,3,,,
7158,531,259.7999878,2482,MGO,,,,0,FALSE,,,broken steps in manhole,
7159,531,259.7999878,2528,RFJ,F01,,,0,TRUE,3,9,wanders,
7160,531,259.7999878,2537,AMH,,,,0,FALSE,,,SANMH200618,
7161,532,0,5,AMH,,,,0,FALSE,,,SANMH200618,
7162,532,0,29,MWL,,,,5,FALSE,,,,
7163,532,0,55,MGO,,,,0,FALSE,,,broken steps in manhole,
7164,532,3.200000048,97,FC,,,,0,FALSE,7,4,,
7165,532,17.10000038,174,FM,,,,0,TRUE,8,3,,
7166,532,22.20000076,215,FC,,,,0,TRUE,7,11,,
7167,532,27,279,FM,S01,,,0,TRUE,6,12,wanders,
7168,532,30.60000038,303,FM,F01,,,0,FALSE,6,12,wanders,
7169,532,57,419,FM,,,,0,TRUE,1,6,,
7170,532,60.5,449,TBI,,6,1,0,FALSE,9,,,
7171,532,60.5,490,FM,,,,0,FALSE,11,7,,
7172,532,62.5,581,FC,,,,0,TRUE,3,4,,
7173,532,62.5,604,TBI,,6,1,0,FALSE,3,,,
7174,532,96.80000305,776,RFJ,,,,0,TRUE,4,,,
7175,532,142.8000031,976,TBA,,6,,0,FALSE,9,,,
7176,532,149.8000031,1031,TB,,6,,0,FALSE,3,,,
7177,532,176.3999939,1184,FC,,,,0,TRUE,8,10,,
7178,532,184.6000061,1247,FM,,,,0,TRUE,7,4,,
7179,532,188.3999939,1288,FM,,,,0,TRUE,7,4,,
7180,532,205.6000061,1406,DAE,,,,5,FALSE,9,4,,
7181,532,215.1999969,1476,FM,,,,0,TRUE,12,12,,
7182,532,228.3000031,1549,FM,,,,0,TRUE,9,5,,
7183,532,244.3999939,1668,BSV,,,,0,TRUE,12,12,,
7184,532,252.3999939,1759,FM,,,,0,TRUE,12,12,,
7185,532,260.5,1823,FM,,,,0,TRUE,12,12,,
7186,532,264.6000061,1873,FC,,,,0,TRUE,6,12,,
7187,532,272.3999939,1937,FM,,,,0,TRUE,8,4,,
7188,532,277.3999939,1992,FC,,,,0,TRUE,7,10,,
7189,532,285.7000122,2042,MWLS,S02,,,15,FALSE,,,,
7190,532,296.2999878,2085,MWLS,F02,,,15,FALSE,,,,
7191,532,296.2999878,2090,MWL,,,,5,FALSE,,,,
7192,532,298,2165,MGO,,,,0,FALSE,,,broken steps in manhole,
7193,532,298,2173,AMH,,,,0,FALSE,,,SANMH200607,
7194,533,0,6,AMH,,,,0,FALSE,,,SANMH200605,
7195,533,0,17,MWL,,,,10,FALSE,,,,
7196,533,0,73,MGO,,,,0,FALSE,,,broken steps in manhole,
7197,533,0,85,MWL,,,,10,FALSE,,,,
7198,533,12.10000038,156,TBI,,6,1,0,FALSE,9,,,
7199,533,27.29999924,264,FM,,,,0,TRUE,8,5,,
7200,533,31.89999962,323,FM,,,,0,TRUE,12,12,,
7201,533,46.29999924,384,TB,,6,,0,FALSE,3,,,
7202,533,67.09999847,502,FC,,,,0,TRUE,7,11,,
7203,533,97.80000305,682,TBI,,6,1,0,FALSE,9,,,
7204,533,112.0999985,811,FC,,,,0,TRUE,1,4,,
7205,533,129.6999969,901,TBI,,6,1,0,FALSE,3,,,
7206,533,153.1999969,1015,MWLS,S01,,,20,FALSE,,,,
7207,533,175.3000031,1131,TBI,,6,1,0,FALSE,9,,,
7208,533,176.5,1185,FM,,,,0,TRUE,8,4,,
7209,533,208.3999939,1354,TBI,,6,1,0,FALSE,3,,,
7210,533,208.3999939,1406,FM,,,,0,FALSE,8,4,,
7211,533,210.5,1422,MWLS,F01,,,20,FALSE,,,,
7212,533,210.5,1426,MWL,,,,10,FALSE,,,,
7213,533,213.3000031,1456,MGO,,,,0,FALSE,,,broken steps in manhole,
7214,533,213.3000031,1487,AMH,,,,0,FALSE,,,SANMH200606,
7215,534,0,5,AMH,,,,0,FALSE,,,SANMH200606,
7216,534,0,21,MWL,,,,10,FALSE,,,,
7217,534,0,44,MGO,,,,0,FALSE,,,broken steps in manhole,
7218,534,3.299999952,98,FM,,,,0,TRUE,8,5,,
7219,534,3.299999952,112,DAE,,,,5,TRUE,8,4,,
7220,534,10.39999962,147,MWLS,S01,,,20,FALSE,,,,
7221,534,17.70000076,237,B,,,,0,TRUE,8,3,,
7222,534,17.70000076,249,D,,,,10,FALSE,,,,
7223,534,23.60000038,323,FM,,,,0,TRUE,8,4,,
7224,534,25.39999962,367,MWLS,F01,,,20,FALSE,,,,
7225,534,25.39999962,374,MWL,,,,25,FALSE,,,,
7226,534,27.60000038,506,BSV,,,,0,TRUE,8,4,,
7227,534,30.20000076,582,TBI,,6,2,0,FALSE,9,,,
7228,534,33.5,630,FM,,,,0,FALSE,12,12,,
7229,534,53.20000076,718,MWM,,,,45,FALSE,,,,
7230,534,58.20000076,767,FM,,,,0,TRUE,12,11,,
7231,534,68.09999847,835,FM,,,,0,TRUE,12,12,,
7232,534,83.09999847,934,JOM,,,,0,FALSE,,,,
7233,534,83.09999847,949,FM,,,,0,TRUE,1,9,,
7234,534,86.90000153,1003,TB,,6,,0,FALSE,3,,,
7235,534,88.19999695,1046,FM,,,,0,TRUE,12,12,,
7236,534,103.4000015,1131,FM,,,,0,TRUE,6,11,,
7237,534,111.4000015,1187,FM,,,,0,TRUE,12,12,,
7238,534,117.5999985,1232,FM,,,,0,TRUE,12,12,,
7239,534,125.5,1290,FM,,,,0,TRUE,12,12,,
7240,534,132.1000061,1334,TBI,,6,2,0,FALSE,9,,,
7241,534,138,1388,FC,,,,0,TRUE,7,9,,
7242,534,152.8999939,1464,DAE,,,,5,TRUE,9,2,,
7243,534,158.1000061,1502,FM,,,,0,FALSE,12,12,,
7244,534,172.5,1568,TB,,6,,0,FALSE,3,,,
7245,534,173.3000031,1609,FM,,,,0,TRUE,1,6,,
7246,534,178.1999969,1647,FC,,,,0,TRUE,2,4,,
7247,534,186.3999939,1697,MWM,,,,50,FALSE,,,,
7248,534,200.3999939,1765,FM,,,,0,TRUE,12,12,,
7249,534,238.5,1940,AMH,,,,0,FALSE,,,SANMH200607,
7250,535,0,8,AMH,,,,0,FALSE,,,SANMH200607,
7251,535,0,43,MWL,,,,10,FALSE,,,,
7252,535,8,103,FM,,,,0,TRUE,10,11,,
7253,535,8,119,DAE,,,,5,TRUE,8,11,,
7254,535,17.39999962,187,FM,,,,0,TRUE,7,4,,
7255,535,30.70000076,264,FM,,,,0,TRUE,7,4,,
7256,535,78.30000305,465,MWLS,S01,,,20,FALSE,,,,
7257,535,88.90000153,551,MWLS,F01,,,20,FALSE,,,,
7258,535,88.90000153,562,MWM,,,,45,FALSE,,,,
7259,535,96.19999695,630,FM,,,,0,TRUE,11,3,,
7260,535,100.5,684,AMH,,,,0,FALSE,,,SANMH200111,
7261,536,0,6,AMH,,,,0,FALSE,,,SANMH200656,
7262,536,0,48,MWL,,,,5,FALSE,,,,
7263,536,52,247,TF,,4,,0,FALSE,9,,,
7264,536,99.09999847,453,TFA,,4,,0,FALSE,3,,,
7265,536,136.8999939,651,TF,,4,,0,FALSE,9,,,
7266,536,175.3000031,855,TFA,,4,,0,FALSE,3,,,
7267,536,228.5,1087,TF,,4,,0,FALSE,9,,,
7268,536,245.3999939,1231,AMH,,,,0,FALSE,,,SANMH200657,
7269,537,0,6,AMH,,,,0,FALSE,,,SANMH200656,
7270,537,0,43,MWL,,,,5,FALSE,,,,
7271,537,118.0999985,537,AMH,,,,0,FALSE,,,SANMH200765,
7272,538,0,7,AMH,,,,0,FALSE,,,SANMH200765,
7273,538,0,50,MWL,,,,10,FALSE,,,,
7274,538,0,72,MGO,,,,0,FALSE,,,paused to turn in invert,
7275,538,21.39999962,208,DSF,S01,,,5,FALSE,6,,,
7276,538,38.20000076,276,DSF,F01,,,5,FALSE,6,,,
7277,538,40.5,371,MGO,,,,0,FALSE,,,plastic rod in manhole,
7278,538,40.5,401,AMH,,,,0,FALSE,,,SANMH200764,
7279,539,0,17,AMH,,,,0,FALSE,,,SANMH200657,
7280,539,0,57,MWL,,,,5,FALSE,,,,
7281,539,64.90000153,331,TFA,,4,,0,FALSE,3,,,
7282,539,91.69999695,442,TFA,,4,,0,FALSE,9,,,
7283,539,203.1000061,954,TFA,,4,,0,FALSE,3,,,
7284,539,204.8000031,995,TF,,4,,0,FALSE,9,,,
7285,539,254.6000061,1529,AMH,,,,0,FALSE,,,SANMH200658,
7286,540,0,6,AMH,,,,0,FALSE,,,SANMH200675,
7287,540,0,40,MWL,,,,5,FALSE,,,,
7288,540,0,67,DSF,S01,,,5,FALSE,6,,,
7289,540,8.300000191,111,DSF,F01,,,5,FALSE,6,,,
7290,540,71.59999847,325,DAGS,S02,,,5,FALSE,10,3,wanders,
7291,540,112.4000015,462,DAGS,F02,,,5,FALSE,10,3,wanders,
7292,540,115.4000015,536,MGO,,,,0,FALSE,,,plastic rod in manhole,
7293,540,115.4000015,569,MGO,,,,0,FALSE,,,rocks and debris in manhole,
7294,540,115.4000015,580,AMH,,,,0,FALSE,,,SANMH200764,
7295,541,0,8,AMH,,,,0,FALSE,,,SANMH200645,
7296,541,0,44,MWL,,,,5,FALSE,,,,
7297,541,14.80000019,116,DAGS,,,,5,FALSE,3,,,
7298,541,67,331,DAE,,,,5,TRUE,12,5,,
7299,541,67,338,ID,,,,0,TRUE,3,,,
7300,541,71,378,DAGS,,,,5,FALSE,9,4,,
7301,541,73.90000153,422,TF,,4,,0,FALSE,3,,,
7302,541,74.30000305,483,DAE,,,,5,TRUE,7,4,,
7303,541,146.6000061,775,TF,,4,,0,FALSE,3,,,
7304,541,170.8000031,885,CL,,,,0,TRUE,9,,,
7305,541,170.8000031,894,DAE,,,,5,TRUE,9,,,
7306,541,195.5,1044,DAE,,,,10,TRUE,7,4,,
7307,541,196.3000031,1098,AMH,,,,0,FALSE,,,SANMH200646,
7308,542,0,11,AMH,,,,0,FALSE,,,SANMH200645,
7309,542,0,38,MWL,,,,5,FALSE,,,,
7310,542,16.20000076,149,DAE,,,,15,TRUE,7,5,,
7311,542,16.5,205,AMH,,,,0,FALSE,,,SANMH200644,
7312,543,0,27,AMH,,,,0,FALSE,,,SANMH200643,
7313,543,0,78,MWL,,,,5,FALSE,,,,
7314,543,1.5,111,TF,,8,,0,FALSE,6,,outside drop,
7315,543,51.5,347,MWLS,S01,,,15,FALSE,,,,
7316,543,64.69999695,392,MWLS,F01,,,15,FALSE,,,,
7317,543,64.69999695,397,MWL,,,,5,FALSE,,,,
7318,543,69.19999695,421,MWLS,S02,,,15,FALSE,,,,
7319,543,70.5,440,DSF,S03,,,5,FALSE,6,,,
7320,543,77.40000153,497,TBA,,4,,0,FALSE,9,,,
7321,543,83.5,542,DSF,F03,,,5,FALSE,6,,,
7322,543,83.5,547,MWLS,F02,,,15,FALSE,,,,
7323,543,83.5,552,MWL,,,,10,FALSE,,,,
7324,543,83.69999695,580,DAE,,,,10,TRUE,8,4,,
7325,543,85.19999695,626,AMH,,,,0,FALSE,,,SANMH200644,
7326,544,0,6,AMH,,,,0,FALSE,,,SANMH200643,
7327,544,0,41,MWL,,,,5,FALSE,,,,
7328,544,4,105,DAE,S01,,,5,FALSE,9,4,wanders,
7329,544,17,170,RFJ,,,,0,TRUE,7,8,,
7330,544,19.5,181,DAE,F01,,,5,FALSE,9,4,wanders,
7331,544,22.10000038,213,RFJ,,,,0,TRUE,8,5,,
7332,544,32.5,277,RFJ,S02,,,0,TRUE,4,5,wanders,
7333,544,37.29999924,357,DAE,,,,5,TRUE,8,4,,
7334,544,47.5,429,DAE,S03,,,5,TRUE,8,4,wanders,
7335,544,52.70000076,462,RFJ,F02,,,0,TRUE,4,5,wanders,
7336,544,52.70000076,525,RMJ,S04,,,10,TRUE,7,4,wanders,
7337,544,52.70000076,540,FC,,,,0,TRUE,1,3,,
7338,544,91.19999695,703,FC,,,,0,FALSE,1,3,,
7339,544,105,889,FM,,,,0,TRUE,12,12,,
7340,544,105,923,RMB,,,,10,FALSE,7,9,,
7341,544,115.4000015,972,TF,,4,,0,FALSE,9,,,
7342,544,117.6999969,1006,TF,,4,,0,FALSE,3,,,
7343,544,123.1999969,1046,RMJ,F04,,,10,TRUE,7,4,wanders,
7344,544,144.1999969,1167,MGO,,,,0,FALSE,,,connection in manhole,
7345,544,144.1999969,1182,MGO,,,,0,FALSE,,,sticks in manhole,
7346,544,144.1999969,1226,DAE,F03,,,5,FALSE,8,4,wanders,
7347,544,144.1999969,1239,AMH,,,,0,FALSE,,,SANMH200647,
7348,545,0,7,AMH,,,,0,FALSE,,,SANMH200643,
7349,545,0,39,MWL,,,,5,FALSE,,,,
7350,545,3,88,TFA,,4,,0,FALSE,3,,,
7351,545,6,160,DAE,,,,5,TRUE,8,4,,
7352,545,42.40000153,332,DAE,,,,5,TRUE,7,4,,
7353,545,99.80000305,538,MWLS,S01,,,15,FALSE,,,,
7354,545,108.8000031,596,DAE,,,,5,FALSE,8,4,,
7355,545,129.3999939,684,TFA,,4,,0,FALSE,9,,,
7356,545,135.5,719,MWLS,F01,,,15,FALSE,,,,
7357,545,135.5,723,MWL,,,,10,FALSE,,,,
7358,545,145.8999939,933,MGO,,,,0,FALSE,,,stick in manhole,
7359,545,145.8999939,970,AMH,,,,0,FALSE,,,SANMH200642,
7360,546,0,11,AMH,,,,0,FALSE,,,SANMH200642,
7361,546,0,73,MWL,,,,5,FALSE,,,,
7362,546,0,102,MGO,,,,0,FALSE,,,stick in manhole,
7363,546,17.5,185,DSGV,,,,5,FALSE,6,,,
7364,546,28.20000076,237,DSGV,,,,5,FALSE,6,,,
7365,546,79,413,MWLS,S01,,,15,FALSE,,,,
7366,546,89.90000153,450,MWLS,F01,,,15,FALSE,,,,
7367,546,89.90000153,455,MWL,,,,5,FALSE,,,,
7368,546,99.30000305,537,TFD,,4,,0,FALSE,3,,encrustation in connection,
7369,546,99.30000305,567,DAE,,,,5,FALSE,3,,at connection,
7370,546,115.3000031,657,JAM,,,,0,FALSE,,,,
7371,546,115.3000031,676,DAE,,,,5,TRUE,7,3,,
7372,546,115.3000031,689,ID,,,,0,TRUE,8,,,
7373,546,117.5,764,DSC,,,,20,FALSE,5,7,,
7374,546,119,893,AMH,,,,0,FALSE,,,SANMH200648,
7375,547,0,6,AMH,,,,0,FALSE,,,SANMH200648,
7376,547,0,76,MWL,,,,10,FALSE,,,compacted gravel holding flow up,
7377,547,73.19999695,367,DAE,S01,,,5,TRUE,9,5,wanders,
7378,547,73.19999695,380,ID,,,,0,TRUE,12,,,
7379,547,79.90000153,439,TF,,4,,0,FALSE,9,,,
7380,547,82,504,TFA,,4,,0,FALSE,3,,,
7381,547,90.19999695,550,MWL,,,,5,FALSE,,,,
7382,547,102.5,587,DAE,F01,,,5,FALSE,9,5,wanders,
7383,547,113.0999985,672,DAE,,,,5,TRUE,7,5,,
7384,547,113.0999985,682,ID,,,,0,TRUE,12,,,
7385,547,114.5999985,700,MWLS,S02,,,15,FALSE,,,,
7386,547,129.3000031,762,MWLS,F02,,,15,FALSE,,,,
7387,547,129.3000031,767,MWL,,,,5,FALSE,,,,
7388,547,184.1999969,995,DAE,,,,5,TRUE,9,4,,
7389,547,185.6999969,1068,TF,,4,,0,FALSE,9,,,
7390,547,186.1000061,1128,DAE,,,,5,TRUE,8,4,,
7391,547,187.8000031,1201,TF,,4,,0,FALSE,3,,,
7392,547,195.3999939,1272,DSC,S03,,,10,FALSE,6,,wanders,
7393,547,203.8000031,1314,DSC,F03,,,10,FALSE,6,,wanders,
7394,547,219.6999969,1391,DAGS,,,,5,FALSE,8,4,,
7395,547,242.8000031,1501,MGO,,,,0,FALSE,,,encrustation in manhole,
7396,547,243.1000061,1568,MGO,,,,0,FALSE,,,I&I in manhole,
7397,547,243.1000061,1583,AMH,,,,0,FALSE,,,SANMH200755,
7398,548,0,6,AMH,,,,0,FALSE,,,SANMH200639,
7399,548,0,46,MWL,,,,5,FALSE,,,,
7400,548,52.09999847,294,DAE,,,,5,TRUE,8,3,,
7401,548,52.90000153,327,TF,,4,,0,FALSE,9,,,
7402,548,57.90000153,392,DSF,S01,,,5,FALSE,6,,wanders,
7403,548,59.79999924,421,TFA,,4,,0,FALSE,3,,,
7404,548,68,493,MWLS,S02,,,15,FALSE,,,,
7405,548,71.40000153,527,DAE,,,,5,TRUE,1,4,,
7406,548,93.30000305,627,DSF,F01,,,5,FALSE,6,,wanders,
7407,548,111.8000031,711,MWLS,F02,,,20,FALSE,,,,
7408,548,111.8000031,716,MWL,,,,10,FALSE,,,,
7409,548,138,856,TFA,,4,,0,FALSE,9,,,
7410,548,144.6999969,931,DAE,,,,5,TRUE,1,4,,
7411,548,145,949,TFA,,4,,0,FALSE,3,,,
7412,548,161.6000061,1068,DAE,,,,5,TRUE,8,4,,
7413,548,208.3000031,1282,TFA,,4,,0,FALSE,9,,,
7414,548,215.3000031,1346,TFA,,4,,0,FALSE,3,,,
7415,548,216.5,1370,MWLS,S03,,,15,FALSE,,,,
7416,548,226.8000031,1416,MWLS,F03,,,15,FALSE,,,,
7417,548,226.8000031,1422,MWL,,,,5,FALSE,,,,
7418,548,229.8000031,1439,MWLS,S04,,,20,FALSE,,,,
7419,548,237.3000031,1489,DAE,,,,5,TRUE,8,7,,
7420,548,260.6000061,1598,MWLS,F04,,,20,FALSE,,,,
7421,548,260.6000061,1604,MWL,,,,10,FALSE,,,,
7422,548,299,1799,CL,,,,0,TRUE,9,,,
7423,548,300.2999878,1837,MGO,,,,0,FALSE,,,encrustation in manhole,
7424,548,300.2999878,1871,AMH,,,,0,FALSE,,,SANMH200638,
7425,549,0,6,AMH,,,,0,FALSE,,,SANMH200638,
7426,549,0,29,MWL,,,,10,FALSE,,,,
7427,549,0,57,MGO,,,,0,FALSE,,,encrustation in manhole,
7428,549,3.200000048,184,DAE,S01,,,10,TRUE,7,3,wanders,
7429,549,8.899999619,216,TFA,,4,,0,FALSE,9,,,
7430,549,11.30000019,257,TFA,,4,,0,FALSE,3,,,
7431,549,28,336,MWLS,S02,,,15,FALSE,,,,
7432,549,53,441,MWLS,F02,,,15,FALSE,,,,
7433,549,53,446,MWL,,,,10,FALSE,,,,
7434,549,89.69999695,608,TFA,,4,,0,FALSE,9,,,
7435,549,91.5,663,TF,,4,,0,FALSE,3,,,
7436,549,92.90000153,763,DAE,,,,10,TRUE,7,,,
7437,549,92.90000153,770,IW,,,,0,TRUE,3,,,
7438,549,99.69999695,810,MWLS,S03,,,20,FALSE,,,,
7439,549,118.0999985,887,MWLS,F03,,,20,FALSE,,,,
7440,549,118.0999985,891,MWL,,,,10,FALSE,,,,
7441,549,133.6000061,1000,DAE,,,,5,TRUE,8,4,,
7442,549,140.1000061,1040,MWLS,S04,,,20,FALSE,,,,
7443,549,151.6999969,1090,DAE,F01,,,10,FALSE,7,3,wanders,
7444,549,155,1107,MWLS,F04,,,20,FALSE,,,,
7445,549,155,1117,MWL,,,,5,FALSE,,,,
7446,549,157.6999969,1221,AMH,,,,0,FALSE,,,SANMH200637,
7447,550,0,18,AMH,,,,0,FALSE,,,SANMH200639,
7448,550,0,61,MWL,,,,5,FALSE,,,,
7449,550,10.30000019,101,MWLS,S01,,,15,FALSE,,,,
7450,550,12.10000038,126,TF,,4,,0,FALSE,3,,,
7451,550,12.5,172,DAE,,,,5,TRUE,8,4,,
7452,550,19.20000076,200,MWLS,F01,,,15,FALSE,,,,
7453,550,19.20000076,204,MWL,,,,10,FALSE,,,,
7454,550,25.29999924,228,MWLS,S02,,,20,FALSE,,,,
7455,550,43.5,297,MWLS,F02,,,20,FALSE,,,,
7456,550,43.5,301,MWL,,,,10,FALSE,,,,
7457,550,45.40000153,325,TFA,,4,,0,FALSE,9,,,
7458,550,78.80000305,455,MWLS,S03,,,20,FALSE,,,,
7459,550,88.90000153,493,MWLS,F03,,,20,FALSE,,,,
7460,550,88.90000153,498,MWL,,,,10,FALSE,,,,
7461,550,90.69999695,544,AMH,,,,0,FALSE,,,SANMH200640,
7462,551,0,6,AMH,,,,0,FALSE,,,SANMH200640,
7463,551,0,37,MWL,,,,10,FALSE,,,,
7464,551,27.70000076,188,TF,,4,,0,FALSE,9,,,
7465,551,58.40000153,348,DAE,,,,5,TRUE,8,4,,
7466,551,60.40000153,374,TFA,,4,,0,FALSE,3,,,
7467,551,66.5,416,MWLS,S01,,,15,FALSE,,,,
7468,551,82.40000153,464,MWLS,F01,,,15,FALSE,,,,
7469,551,82.40000153,468,MWL,,,,10,FALSE,,,,
7470,551,96.19999695,531,MWLS,S02,,,15,FALSE,,,,
7471,551,97.59999847,558,TF,,4,,0,FALSE,9,,,
7472,551,98.40000153,649,DAE,,,,5,TRUE,8,4,,
7473,551,98.40000153,666,ID,,,,0,TRUE,9,1,,
7474,551,107.5,699,MWLS,F02,,,15,FALSE,,,,
7475,551,107.5,703,MWL,,,,10,FALSE,,,,
7476,551,128.5,799,DAE,,,,5,TRUE,7,4,,
7477,551,139.3000031,923,AMH,,,,0,FALSE,,,SANMH200641,
7478,552,0,9,AMH,,,,0,FALSE,,,SANMH200641,
7479,552,0,49,MWL,,,,10,FALSE,,,,
7480,552,0,75,MGO,,,,0,FALSE,,,paused to turn in manhole,
7481,552,5.400000095,99,MWLS,S01,,,15,FALSE,,,,
7482,552,5.800000191,118,DSF,S02,,,5,FALSE,6,,wanders,
7483,552,11.30000019,189,DAE,,,,5,TRUE,8,4,,
7484,552,19.29999924,283,TBA,,4,,0,FALSE,9,,encrustation at connection,
7485,552,19.29999924,313,DAE,,,,5,FALSE,8,11,,
7486,552,21.20000076,329,DSF,F02,,,5,FALSE,6,,wanders,
7487,552,26.79999924,366,DAE,,,,5,TRUE,7,4,,
7488,552,28.60000038,394,TBA,,4,,0,FALSE,3,,,
7489,552,28.79999924,430,DSGV,S03,,,5,FALSE,6,,wanders,
7490,552,33.29999924,449,MWLS,F01,,,20,FALSE,,,,
7491,552,33.29999924,458,MWL,,,,10,FALSE,,,,
7492,552,40.29999924,498,DSGV,F03,,,5,FALSE,6,,wanders,
7493,552,67.80000305,603,DAE,,,,5,TRUE,7,4,,
7494,552,78.69999695,657,DSF,S04,,,5,FALSE,6,,wanders,
7495,552,88.09999847,772,MGO,,,,0,FALSE,,,stick in manhole,
7496,552,88.09999847,794,DSF,F04,,,5,FALSE,6,,wanders,
7497,552,88.09999847,812,AMH,,,,0,FALSE,,,SANMH200642,
7498,553,0,7,AMH,,,,0,FALSE,,,SANMH200663,
7499,553,0,54,MWL,,,,5,FALSE,,,,
7500,553,4,136,FM,,,,0,TRUE,3,10,,
7501,553,4,150,DAE,,,,5,TRUE,2,9,,
7502,553,40.09999847,346,FC,,,,0,TRUE,3,5,,
7503,553,40.09999847,356,DAE,,,,5,FALSE,8,12,,
7504,553,41.90000153,400,TFA,,4,,0,FALSE,3,,,
7505,553,42.20000076,451,FM,,,,0,TRUE,2,11,,
7506,553,57.20000076,578,DAE,,,,5,TRUE,2,4,,
7507,553,57.20000076,596,FM,,,,0,TRUE,2,6,,
7508,553,62.20000076,662,FM,,,,0,TRUE,12,12,,
7509,553,67,743,FM,,,,0,TRUE,2,9,,
7510,553,69.09999847,767,TFA,,4,,0,FALSE,3,,,
7511,553,69.40000153,823,FC,,,,0,TRUE,3,5,,
7512,553,69.40000153,835,DAE,,,,5,TRUE,4,,,
7513,553,71.09999847,859,TFA,,4,,0,FALSE,9,,,
7514,553,82.69999695,959,AMH,,,,0,FALSE,,,SANMH200664,
7515,554,0,7,AMH,,,,0,FALSE,,,SANMH200663,
7516,554,0,71,MWL,,,,5,FALSE,,,,
7517,554,10.10000038,109,MWLS,S01,,,15,FALSE,,,,
7518,554,20.89999962,167,TFA,,4,,0,FALSE,3,,,
7519,554,42.70000076,265,MWLS,F01,,,15,FALSE,,,,
7520,554,42.70000076,274,MWL,,,,10,FALSE,,,,
7521,554,47.59999847,322,DAE,,,,5,TRUE,8,,,
7522,554,47.59999847,333,CL,,,,0,TRUE,8,,,
7523,554,59.20000076,379,MWLS,S02,,,15,FALSE,,,,
7524,554,61.59999847,417,DAE,,,,5,TRUE,8,11,,
7525,554,67.5,438,MWLS,F02,,,15,FALSE,,,,
7526,554,67.5,444,MWL,,,,10,FALSE,,,,
7527,554,92.30000305,538,TFC,,4,,0,FALSE,9,,,
7528,554,107.6999969,664,AMH,,,,0,FALSE,,,SANMH200662,
7529,555,0,6,AMH,,,,0,FALSE,,,SANMH200662,
7530,555,0,41,MWL,,,,10,FALSE,,,,
7531,555,10.19999981,145,DAGS,S01,,,5,FALSE,8,4,wanders,
7532,555,35.40000153,228,DAGS,F01,,,5,FALSE,8,4,wanders,
7533,555,41.79999924,281,FL,,,,0,TRUE,10,,,
7534,555,41.79999924,326,TBA,,4,,0,FALSE,9,,,
7535,555,51.40000153,424,TF,,4,,0,FALSE,3,,,
7536,555,68.40000153,510,TFC,,6,,0,FALSE,9,,,
7537,555,106.0999985,682,AMH,,,,0,FALSE,,,SANMH200661,
7538,556,0,5,AMH,,,,0,FALSE,,,SANMH200661,
7539,556,0,52,MWL,,,,10,FALSE,,,,
7540,556,24.39999962,159,TFA,,4,,0,FALSE,9,,,
7541,556,36.20000076,225,TFC,,4,,0,FALSE,3,,,
7542,556,46.90000153,403,B,,,,0,TRUE,8,2,,
7543,556,46.90000153,444,D,,,,25,FALSE,,,,
7544,556,47.09999847,530,MGO,,,,0,FALSE,,,can not pass broken pipe,
7545,556,47.09999847,548,MSA,,,,0,FALSE,,,reverse setup required,
7546,557,0,5,AMH,,,,0,FALSE,,,SANMH200665,
7547,557,0,48,MWL,,,,10,FALSE,,,,
7548,557,24,225,TFA,,4,,0,FALSE,9,,possible I&I at connection,
7549,557,29.5,280,MWLS,S01,,,20,FALSE,,,,
7550,557,46.09999847,351,MWLS,F01,,,20,FALSE,,,,
7551,557,46.09999847,356,MWL,,,,10,FALSE,,,,
7552,557,65.59999847,445,TFA,,4,,0,FALSE,9,,,
7553,557,65.59999847,466,MWLS,S02,,,20,FALSE,,,,
7554,557,67.69999695,495,TF,,4,,0,FALSE,3,,,
7555,557,73.19999695,537,MWLS,F02,,,20,FALSE,,,,
